It Takes Two,PlayStation 4,Miscellaneous Attributes:,PS5 Upgrade Available
It Takes Two,PlayStation 4,Miscellaneous Attributes:,PS Plus required for online play
It Takes Two,Windows,Business Model:,Commercial
It Takes Two,Windows,Minimum CPU Class Required:,Intel Core i3-2xxx
It Takes Two,Windows,Minimum OS Class Required:,Windows 8.1
It Takes Two,Windows,Supported Systems/Models:,x64 (64-bit)
It Takes Two,Windows,Minimum RAM Required:,8 GB
It Takes Two,Windows,Minimum DirectX Version Required:,DirectX 11
It Takes Two,Windows,Drivers/APIs Supported:,Direct3D
It Takes Two,Windows,Media Type:,Download
It Takes Two,Windows,Input Devices Supported/Optional:,Gamepad
It Takes Two,Windows,Input Devices Supported/Optional:,Keyboard
It Takes Two,Windows,Input Devices Supported/Optional:,Mouse
It Takes Two,Windows,Gamepads Supported:,DualShock 4
It Takes Two,Windows,Gamepads Supported:,DualSense Controller
It Takes Two,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
It Takes Two,Windows,Additional Hardware Required:,3D Accelerator
It Takes Two,Windows,Multiplayer Options:,Internet
It Takes Two,Windows,Multiplayer Options:,Same/Split-Screen
It Takes Two,Windows,Multiplayer Game Modes:,Co-Op
It Takes Two,Windows,Number of Offline Players:,2 Players
It Takes Two,Windows,Number of Online Players:,2 Players
It Takes Two,Windows,Steam:,Achievements
It Takes Two,Windows,Steam:,Cloud
It Takes Two,Windows,Steam:,Trading cards
It Takes Two,Windows,Steam:,Remote Play Together
It Takes Two,Windows,Save Game Methods:,Internal Storage
It Takes Two,Windows,Save Game Methods:,Cloud (Online)
Final Fantasy VII: Remake,PlayStation 4,Business Model:,Commercial
Final Fantasy VII: Remake,PlayStation 4,Media Type:,Download
Final Fantasy VII: Remake,PlayStation 4,Video Modes Supported:,HDTV 720p
Final Fantasy VII: Remake,PlayStation 4,Video Modes Supported:,HDTV 1080i
Final Fantasy VII: Remake,PlayStation 4,Video Modes Supported:,HDTV 1080p
Final Fantasy VII: Remake,PlayStation 4,Video Modes Supported:,HD Video Output
Final Fantasy VII: Remake,PlayStation 4,Input Devices Supported/Optional:,Gamepad
Final Fantasy VII: Remake,PlayStation 4,Gamepads Supported:,DualShock 4
Final Fantasy VII: Remake,PlayStation 4,Number of Offline Players:,1 Player
Final Fantasy VII: Remake,PlayStation 4,Miscellaneous Attributes:,PS4 Pro Enhanced/Support
Ghost of Tsushima: Director's Cut,PlayStation 5,Business Model:,Commercial
Ghost of Tsushima: Director's Cut,PlayStation 5,Media Type:,Download
Ghost of Tsushima: Director's Cut,PlayStation 5,Media Type:,UHD Blu-ray Disc
Ghost of Tsushima: Director's Cut,PlayStation 5,Input Devices Supported/Optional:,Gamepad
Ghost of Tsushima: Director's Cut,PlayStation 5,Gamepads Supported:,DualSense Controller
Ghost of Tsushima: Director's Cut,PlayStation 5,Multiplayer Options:,Internet
Ghost of Tsushima: Director's Cut,PlayStation 5,Number of Offline Players:,1 Player
Ghost of Tsushima: Director's Cut,PlayStation 5,Number of Online Players:,1-4 Players
Ghost of Tsushima: Director's Cut,PlayStation 5,PlayStation Network:,Add-on Content (DLC)
Ghost of Tsushima: Director's Cut,PlayStation 5,PlayStation Network:,Trophies
Ghost of Tsushima: Director's Cut,PlayStation 5,Save Game Methods:,Auto-save
Ghost of Tsushima: Director's Cut,PlayStation 5,Save Game Methods:,Manual Save
Ghost of Tsushima: Director's Cut,PlayStation 5,Save Game Methods:,Internal Storage
Ghost of Tsushima: Director's Cut,PlayStation 5,Save Game Methods:,Cloud (Online)
Ghost of Tsushima: Director's Cut,PlayStation 5,Miscellaneous Attributes:,Game Help supported
Ghost of Tsushima: Director's Cut,PlayStation 5,Miscellaneous Attributes:,In-app/game/skill Purchase
Ghost of Tsushima: Director's Cut,PlayStation 5,Miscellaneous Attributes:,PS Plus required for online play
Ghost of Tsushima: Director's Cut,Windows,Business Model:,Commercial
Ghost of Tsushima: Director's Cut,Windows,Minimum CPU Class Required:,Intel Core i3-7xxx
Ghost of Tsushima: Director's Cut,Windows,Minimum OS Class Required:,Windows 10
Ghost of Tsushima: Director's Cut,Windows,Supported Systems/Models:,x64 (64-bit)
Ghost of Tsushima: Director's Cut,Windows,Minimum RAM Required:,8 GB
Ghost of Tsushima: Director's Cut,Windows,Media Type:,Download
Monster Hunter: Wilds,Windows,Business Model:,Commercial
Monster Hunter: Wilds,Windows,Minimum OS Class Required:,Windows 10
Monster Hunter: Wilds,Windows,Supported Systems/Models:,x64 (64-bit)
Monster Hunter: Wilds,Windows,Minimum RAM Required:,16 GB
Monster Hunter: Wilds,Windows,Minimum DirectX Version Required:,DirectX 12
Monster Hunter: Wilds,Windows,Drivers/APIs Supported:,Direct3D
Monster Hunter: Wilds,Windows,Media Type:,Download
Monster Hunter: Wilds,Windows,Minimum Video Memory Required:,8 GB
Monster Hunter: Wilds,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 16 series)
Monster Hunter: Wilds,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 20 series)
Monster Hunter: Wilds,Windows,Color Depth:,HDR (High Dynamic Range)
Monster Hunter: Wilds,Windows,Input Devices Supported/Optional:,Gamepad
Monster Hunter: Wilds,Windows,Input Devices Supported/Optional:,Keyboard
Monster Hunter: Wilds,Windows,Input Devices Supported/Optional:,Mouse
Monster Hunter: Wilds,Windows,Gamepads Supported:,DualShock 4
Monster Hunter: Wilds,Windows,Gamepads Supported:,DualSense Controller
Monster Hunter: Wilds,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Monster Hunter: Wilds,Windows,Additional Hardware Required:,3D Accelerator
Monster Hunter: Wilds,Windows,Multiplayer Game Modes:,Co-Op
Monster Hunter: Wilds,Windows,Number of Offline Players:,1 Player
Monster Hunter: Wilds,Windows,Number of Online Players:,2-4 Players
Monster Hunter: Wilds,Windows,Steam:,Achievements
Monster Hunter: Wilds,Windows,Steam:,Cross-platform
Monster Hunter: Wilds,Windows,Steam:,Trading cards
Monster Hunter: Wilds,Windows,Miscellaneous Attributes:,Cross-platform Play
The Last of Us: Part II,PlayStation 4,Business Model:,Commercial
The Last of Us: Part II,PlayStation 4,Parental Control:,Level 9
The Last of Us: Part II,PlayStation 4,Media Type:,Blu-Ray Disc
The Last of Us: Part II,PlayStation 4,Media Type:,Download
The Last of Us: Part II,PlayStation 4,Video Modes Supported:,4K UHD (3840×2160)
The Last of Us: Part II,PlayStation 4,Color Depth:,HDR (High Dynamic Range)
The Last of Us: Part II,PlayStation 4,Input Devices Required:,Gamepad
The Last of Us: Part II,PlayStation 4,Input Device Features Supported:,Vibration
The Last of Us: Part II,PlayStation 4,Gamepads Supported:,DualShock 4
The Last of Us: Part II,PlayStation 4,Number of Offline Players:,1 Player
The Last of Us: Part II,PlayStation 4,PlayStation Network:,Trophies
The Last of Us: Part II,PlayStation 4,Save Game Methods:,Auto-save
The Last of Us: Part II,PlayStation 4,Save Game Methods:,Manual Save
The Last of Us: Part II,PlayStation 4,Save Game Methods:,Internal Storage
The Last of Us: Part II,PlayStation 4,Miscellaneous Attributes:,PS4 Pro Enhanced/Support
Xenoblade Chronicles 3,Nintendo Switch,Business Model:,Commercial
Xenoblade Chronicles 3,Nintendo Switch,Media Type:,Download
Xenoblade Chronicles 3,Nintendo Switch,Media Type:,Game Card
Xenoblade Chronicles 3,Nintendo Switch,Input Devices Supported/Optional:,Joy-Con
Xenoblade Chronicles 3,Nintendo Switch,Input Devices Supported/Optional:,Nintendo Switch Pro Controller
Xenoblade Chronicles 3,Nintendo Switch,Input Devices Supported/Optional:,Touch Screen
Xenoblade Chronicles 3,Nintendo Switch,Number of Offline Players via Handheld Mode:,1 Player
Xenoblade Chronicles 3,Nintendo Switch,Number of Offline Players via Tabletop Mode:,1 Player
Xenoblade Chronicles 3,Nintendo Switch,Number of Offline Players via TV Mode:,1 Player
Xenoblade Chronicles 3,Nintendo Switch,Nintendo Switch Online:,Save Data Cloud
Xenoblade Chronicles 3,Nintendo Switch,Miscellaneous Attributes:,Downloadable Content (DLC)
Xenoblade Chronicles 3,Nintendo Switch,Miscellaneous Attributes:,Handheld mode compatible
Xenoblade Chronicles 3,Nintendo Switch,Miscellaneous Attributes:,Tabletop mode compatible
Xenoblade Chronicles 3,Nintendo Switch,Miscellaneous Attributes:,TV mode compatible
Metroid Dread,Nintendo Switch,Business Model:,Commercial
Metroid Dread,Nintendo Switch,Media Type:,Download
Metroid Dread,Nintendo Switch,Media Type:,Game Card
Metroid Dread,Nintendo Switch,Input Devices Supported/Optional:,Joy-Con
Metroid Dread,Nintendo Switch,Input Devices Supported/Optional:,Nintendo Switch Pro Controller
Metroid Dread,Nintendo Switch,Number of Offline Players via Handheld Mode:,1 Player
Metroid Dread,Nintendo Switch,Number of Offline Players via Tabletop Mode:,1 Player
Metroid Dread,Nintendo Switch,Number of Offline Players via TV Mode:,1 Player
Metroid Dread,Nintendo Switch,Nintendo Switch Online:,Save Data Cloud
Metroid Dread,Nintendo Switch,Save Game Methods:,Manual Save
Metroid Dread,Nintendo Switch,Miscellaneous Attributes:,Amiibo
Metroid Dread,Nintendo Switch,Miscellaneous Attributes:,Handheld mode compatible
Metroid Dread,Nintendo Switch,Miscellaneous Attributes:,Haptic feedback: Kinesthetic
Metroid Dread,Nintendo Switch,Miscellaneous Attributes:,Tabletop mode compatible
Metroid Dread,Nintendo Switch,Miscellaneous Attributes:,TV mode compatible
Microsoft Flight Simulator,Windows,Business Model:,Commercial
Microsoft Flight Simulator,Windows,Minimum CPU Class Required:,Intel Core i5-4xxx
Microsoft Flight Simulator,Windows,Minimum OS Class Required:,Windows 10
Microsoft Flight Simulator,Windows,Supported Systems/Models:,x64 (64-bit)
Microsoft Flight Simulator,Windows,Minimum RAM Required:,8 GB
Microsoft Flight Simulator,Windows,Minimum DirectX Version Required:,DirectX 11
Microsoft Flight Simulator,Windows,Media Type:,Download
Microsoft Flight Simulator,Windows,Minimum Video Memory Required:,2 GB
Microsoft Flight Simulator,Windows,Input Devices Supported/Optional:,Gamepad
Microsoft Flight Simulator,Windows,Input Devices Supported/Optional:,Keyboard
Microsoft Flight Simulator,Windows,Input Devices Supported/Optional:,Mouse
Microsoft Flight Simulator,Windows,Additional Hardware Required:,3D Accelerator
Microsoft Flight Simulator,Windows,Steam:,Achievements
Microsoft Flight Simulator,Windows,Miscellaneous Attributes:,In-app/game/skill Purchase
Microsoft Flight Simulator,Windows Apps,Business Model:,Commercial
Microsoft Flight Simulator,Windows Apps,Minimum CPU Class Required:,Intel Core i5-4xxx
Microsoft Flight Simulator,Windows Apps,Minimum OS Class Required:,Windows 10
Microsoft Flight Simulator,Windows Apps,Supported Systems/Models:,x64 (64-bit)
Microsoft Flight Simulator,Windows Apps,Minimum RAM Required:,8 GB
Microsoft Flight Simulator,Windows Apps,Minimum DirectX Version Required:,DirectX 11
Microsoft Flight Simulator,Windows Apps,Minimum Video Memory Required:,2 GB
Microsoft Flight Simulator,Windows Apps,Input Devices Supported/Optional:,Gamepad
Microsoft Flight Simulator,Windows Apps,Input Devices Supported/Optional:,Keyboard
Microsoft Flight Simulator,Windows Apps,Input Devices Supported/Optional:,Mouse
Microsoft Flight Simulator,Windows Apps,Miscellaneous Attributes:,In-app/game/skill Purchase
Ori and the Will of the Wisps,Nintendo Switch,Business Model:,Commercial
Ori and the Will of the Wisps,Nintendo Switch,Media Type:,Download
Ori and the Will of the Wisps,Nintendo Switch,Input Devices Supported/Optional:,Joy-Con
Ori and the Will of the Wisps,Nintendo Switch,Input Devices Supported/Optional:,Nintendo Switch Pro Controller
Ori and the Will of the Wisps,Nintendo Switch,Input Devices Supported/Optional:,Touch Screen
Ori and the Will of the Wisps,Nintendo Switch,Number of Offline Players via Handheld Mode:,1 Player
Ori and the Will of the Wisps,Nintendo Switch,Number of Offline Players via Tabletop Mode:,1 Player
Ori and the Will of the Wisps,Nintendo Switch,Number of Offline Players via TV Mode:,1 Player
Ori and the Will of the Wisps,Nintendo Switch,Nintendo Switch Online:,Save Data Cloud
Ori and the Will of the Wisps,Nintendo Switch,Miscellaneous Attributes:,Handheld mode compatible
Ori and the Will of the Wisps,Nintendo Switch,Miscellaneous Attributes:,Tabletop mode compatible
Ori and the Will of the Wisps,Nintendo Switch,Miscellaneous Attributes:,TV mode compatible
Ori and the Will of the Wisps,Windows,Business Model:,Commercial
Ori and the Will of the Wisps,Windows,Minimum CPU Class Required:,Intel Core i5-4xxx
Ori and the Will of the Wisps,Windows,Minimum OS Class Required:,Windows 10
Ori and the Will of the Wisps,Windows,Minimum RAM Required:,8 GB
Ori and the Will of the Wisps,Windows,Minimum DirectX Version Required:,DirectX 11
Ori and the Will of the Wisps,Windows,Drivers/APIs Supported:,Pixel Shader 5.1
Ori and the Will of the Wisps,Windows,Drivers/APIs Supported:,Vertex Shader 5.1
Ori and the Will of the Wisps,Windows,Media Type:,Download
Ori and the Will of the Wisps,Windows,Minimum Video Memory Required:,2 GB
Ori and the Will of the Wisps,Windows,Screen Orientation:,Landscape
Ori and the Will of the Wisps,Windows,Input Devices Supported/Optional:,Gamepad
Ori and the Will of the Wisps,Windows,Number of Offline Players:,1 Player
Ori and the Will of the Wisps,Windows,Number of Online Players:,1 Player
Ori and the Will of the Wisps,Windows,Steam:,Achievements
Ori and the Will of the Wisps,Windows,Steam:,Cloud
Ori and the Will of the Wisps,Windows,Steam:,Remote Play on Phone
Ori and the Will of the Wisps,Windows,Steam:,Remote Play on Tablet
Ori and the Will of the Wisps,Windows,Steam:,Remote Play on TV
Ori and the Will of the Wisps,Windows,Save Game Methods:,Cloud (Online)
Ori and the Will of the Wisps,Windows Apps,Business Model:,Commercial
Ori and the Will of the Wisps,Windows Apps,Minimum OS Class Required:,Windows 10
Ori and the Will of the Wisps,Windows Apps,Minimum RAM Required:,8 GB
Ori and the Will of the Wisps,Windows Apps,Minimum DirectX Version Required:,DirectX 11
Ori and the Will of the Wisps,Windows Apps,Minimum Video Memory Required:,2 GB
Ori and the Will of the Wisps,Windows Apps,Input Devices Required:,Keyboard
Ori and the Will of the Wisps,Windows Apps,Input Devices Required:,Mouse
Ori and the Will of the Wisps,Windows Apps,Number of Offline Players:,1 Player
Ori and the Will of the Wisps,Windows Apps,Xbox/Windows Live:,Achievements
Ori and the Will of the Wisps,Windows Apps,Xbox/Windows Live:,Xbox Play Anywhere
Ori and the Will of the Wisps,Xbox One,Business Model:,Commercial
Ori and the Will of the Wisps,Xbox One,Media Type:,Download
Ori and the Will of the Wisps,Xbox One,Video Modes Supported:,4K UHD (3840×2160)
Ori and the Will of the Wisps,Xbox One,Color Depth:,HDR (High Dynamic Range)
Ori and the Will of the Wisps,Xbox One,Input Devices Supported/Optional:,Gamepad
Ori and the Will of the Wisps,Xbox One,Number of Offline Players:,1 Player
Ori and the Will of the Wisps,Xbox One,Xbox/Windows Live:,Achievements
Ori and the Will of the Wisps,Xbox One,Xbox/Windows Live:,Xbox Play Anywhere
Ori and the Will of the Wisps,Xbox One,Miscellaneous Attributes:,Xbox One X Enhanced
Castlevania: Dominus Collection,Windows,Business Model:,Commercial
Castlevania: Dominus Collection,Windows,Minimum CPU Class Required:,Intel Core i5-6xxx
Castlevania: Dominus Collection,Windows,Minimum OS Class Required:,Windows 10
Castlevania: Dominus Collection,Windows,Supported Systems/Models:,x64 (64-bit)
Castlevania: Dominus Collection,Windows,Minimum RAM Required:,8 GB
Castlevania: Dominus Collection,Windows,Minimum DirectX Version Required:,DirectX 11
Castlevania: Dominus Collection,Windows,Media Type:,Download
Castlevania: Dominus Collection,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 10 series)
Castlevania: Dominus Collection,Windows,Input Devices Supported/Optional:,Gamepad
Castlevania: Dominus Collection,Windows,Input Devices Supported/Optional:,Keyboard
Castlevania: Dominus Collection,Windows,Input Devices Supported/Optional:,Mouse
Castlevania: Dominus Collection,Windows,Number of Offline Players:,1 Player
Castlevania: Dominus Collection,Windows,Steam:,Achievements
Castlevania: Dominus Collection,Windows,Steam:,Cloud
Castlevania: Dominus Collection,Windows,Save Game Methods:,Internal Storage
Castlevania: Dominus Collection,Windows,Save Game Methods:,Cloud (Online)
The Last of Us: Part I,PlayStation 5,Business Model:,Commercial
The Last of Us: Part I,PlayStation 5,Media Type:,Download
The Last of Us: Part I,PlayStation 5,Media Type:,UHD Blu-ray Disc
The Last of Us: Part I,PlayStation 5,Input Devices Supported/Optional:,Gamepad
The Last of Us: Part I,PlayStation 5,Input Device Features Supported:,Vibration
The Last of Us: Part I,PlayStation 5,Input Device Features Supported:,Trigger Effect
The Last of Us: Part I,PlayStation 5,Gamepads Supported:,DualSense Controller
The Last of Us: Part I,PlayStation 5,Number of Offline Players:,1 Player
The Last of Us: Part I,PlayStation 5,PlayStation Network:,Trophies
The Last of Us: Part I,PlayStation 5,Miscellaneous Attributes:,Remote Play
Slay the Princess,Windows,Business Model:,Commercial
Slay the Princess,Windows,Minimum OS Class Required:,Windows 7
Slay the Princess,Windows,Supported Systems/Models:,x64 (64-bit)
Slay the Princess,Windows,Minimum RAM Required:,4 GB
Slay the Princess,Windows,Gamepads Supported:,DualShock 4
Slay the Princess,Windows,Gamepads Supported:,DualSense Controller
Slay the Princess,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Slay the Princess,Windows,Steam:,Achievements
Slay the Princess,Windows,Steam:,Cloud
Slay the Princess,Windows,Steam:,Trading cards
Hi-Fi Rush,Windows,Business Model:,Commercial
Hi-Fi Rush,Windows,Minimum CPU Class Required:,Intel Core i5-6xxx
Hi-Fi Rush,Windows,Minimum OS Class Required:,Windows 10
Hi-Fi Rush,Windows,Supported Systems/Models:,x64 (64-bit)
Hi-Fi Rush,Windows,Minimum RAM Required:,8 GB
Hi-Fi Rush,Windows,Minimum DirectX Version Required:,DirectX 12
Hi-Fi Rush,Windows,Drivers/APIs Supported:,Direct3D
Hi-Fi Rush,Windows,Media Type:,Download
Hi-Fi Rush,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 10 series)
Hi-Fi Rush,Windows,Input Devices Supported/Optional:,Gamepad
Hi-Fi Rush,Windows,Input Devices Supported/Optional:,Keyboard
Hi-Fi Rush,Windows,Input Devices Supported/Optional:,Mouse
Hi-Fi Rush,Windows,Additional Hardware Required:,3D Accelerator
Hi-Fi Rush,Windows,Number of Offline Players:,1 Player
Hi-Fi Rush,Windows,Steam:,Achievements
Hi-Fi Rush,Windows,Steam:,Cloud
Hi-Fi Rush,Windows,Save Game Methods:,Internal Storage
Hi-Fi Rush,Windows,Save Game Methods:,Cloud (Online)
Chained Echoes,Linux,Business Model:,Commercial
Chained Echoes,Linux,Minimum RAM Required:,6 GB
Chained Echoes,Linux,Media Type:,Download
Chained Echoes,Linux,Input Devices Supported/Optional:,Gamepad
Chained Echoes,Linux,Input Devices Supported/Optional:,Keyboard
Chained Echoes,Linux,Input Devices Supported/Optional:,Mouse
Chained Echoes,Linux,Number of Offline Players:,1 Player
Chained Echoes,Linux,Steam:,Achievements
Chained Echoes,Macintosh,Business Model:,Commercial
Chained Echoes,Macintosh,Minimum OS Class Required:,macOS 10.15 (Catalina)
Chained Echoes,Macintosh,Minimum RAM Required:,4 GB
Chained Echoes,Macintosh,Media Type:,Download
Chained Echoes,Macintosh,Input Devices Supported/Optional:,Gamepad
Chained Echoes,Macintosh,Input Devices Supported/Optional:,Keyboard
Chained Echoes,Macintosh,Input Devices Supported/Optional:,Mouse
Chained Echoes,Macintosh,Number of Offline Players:,1 Player
Chained Echoes,Macintosh,Steam:,Achievements
Chained Echoes,Nintendo Switch,Business Model:,Commercial
Chained Echoes,Nintendo Switch,Media Type:,Download
Chained Echoes,Nintendo Switch,Input Devices Supported/Optional:,Joy-Con
Chained Echoes,Nintendo Switch,Input Devices Supported/Optional:,Nintendo Switch Pro Controller
Chained Echoes,Nintendo Switch,Input Devices Supported/Optional:,Touch Screen
Chained Echoes,Nintendo Switch,Number of Offline Players via Handheld Mode:,1 Player
Chained Echoes,Nintendo Switch,Number of Offline Players via Tabletop Mode:,1 Player
Chained Echoes,Nintendo Switch,Number of Offline Players via TV Mode:,1 Player
Chained Echoes,Nintendo Switch,Nintendo Switch Online:,Save Data Cloud
Chained Echoes,Nintendo Switch,Miscellaneous Attributes:,Handheld mode compatible
Chained Echoes,Nintendo Switch,Miscellaneous Attributes:,Tabletop mode compatible
Chained Echoes,Nintendo Switch,Miscellaneous Attributes:,TV mode compatible
Chained Echoes,PlayStation 4,Business Model:,Commercial
Chained Echoes,PlayStation 4,Media Type:,Download
Chained Echoes,PlayStation 4,Input Devices Supported/Optional:,Gamepad
Chained Echoes,PlayStation 4,Input Device Features Supported:,Vibration
Chained Echoes,PlayStation 4,Gamepads Supported:,DualShock 4
Chained Echoes,PlayStation 4,Number of Offline Players:,1 Player
Chained Echoes,PlayStation 4,PlayStation Network:,Trophies
Chained Echoes,Windows,Business Model:,Commercial
Chained Echoes,Windows,Minimum OS Class Required:,Windows 7
Chained Echoes,Windows,Minimum RAM Required:,4 GB
Chained Echoes,Windows,Minimum DirectX Version Required:,DirectX 11
Chained Echoes,Windows,Media Type:,Download
Chained Echoes,Windows,Input Devices Supported/Optional:,Gamepad
Chained Echoes,Windows,Input Devices Supported/Optional:,Keyboard
Chained Echoes,Windows,Input Devices Supported/Optional:,Mouse
Chained Echoes,Windows,Number of Offline Players:,1 Player
Chained Echoes,Windows,Steam:,Achievements
Chained Echoes,Windows Apps,Business Model:,Commercial
Chained Echoes,Windows Apps,Minimum OS Class Required:,Windows 10
Chained Echoes,Windows Apps,Supported Systems/Models:,x64 (64-bit)
Chained Echoes,Windows Apps,Minimum RAM Required:,4 GB
Chained Echoes,Windows Apps,Minimum Video Memory Required:,2 GB
Chained Echoes,Windows Apps,Input Devices Supported/Optional:,Gamepad
Chained Echoes,Windows Apps,Input Devices Supported/Optional:,Keyboard
Chained Echoes,Windows Apps,Input Devices Supported/Optional:,Mouse
Chained Echoes,Windows Apps,Number of Offline Players:,1 Player
Chained Echoes,Windows Apps,Xbox/Windows Live:,Achievements
Chained Echoes,Windows Apps,Save Game Methods:,Cloud (Online)
Chained Echoes,Xbox Cloud Gaming,Input Devices Supported/Optional:,Touch Screen
Chained Echoes,Xbox One,Business Model:,Commercial
Chained Echoes,Xbox One,Media Type:,Download
Chained Echoes,Xbox One,Input Devices Supported/Optional:,Gamepad
Chained Echoes,Xbox One,Number of Offline Players:,1 Player
Chained Echoes,Xbox One,Xbox/Windows Live:,Achievements
Chained Echoes,Xbox One,Save Game Methods:,Cloud (Online)
Chained Echoes,Xbox Series,Business Model:,Commercial
Chained Echoes,Xbox Series,Media Type:,Download
Chained Echoes,Xbox Series,Input Devices Supported/Optional:,Gamepad
Chained Echoes,Xbox Series,Number of Offline Players:,1 Player
Chained Echoes,Xbox Series,Xbox/Windows Live:,Achievements
Chained Echoes,Xbox Series,Save Game Methods:,Cloud (Online)
Marvel Spider-Man 2,PlayStation 5,Business Model:,Commercial
Marvel Spider-Man 2,PlayStation 5,Media Type:,Download
Marvel Spider-Man 2,PlayStation 5,Media Type:,UHD Blu-ray Disc
Marvel Spider-Man 2,PlayStation 5,Input Devices Supported/Optional:,Gamepad
Marvel Spider-Man 2,PlayStation 5,Input Device Features Supported:,Vibration
Marvel Spider-Man 2,PlayStation 5,Input Device Features Supported:,Trigger Effect
Marvel Spider-Man 2,PlayStation 5,Gamepads Supported:,DualSense Controller
Marvel Spider-Man 2,PlayStation 5,Number of Offline Players:,1 Player
Marvel Spider-Man 2,PlayStation 5,PlayStation Network:,Trophies
Marvel Spider-Man 2,Windows,Business Model:,Commercial
Marvel Spider-Man 2,Windows,Minimum CPU Class Required:,Intel Core i3-8xxx
Marvel Spider-Man 2,Windows,Minimum OS Class Required:,Windows 10
Marvel Spider-Man 2,Windows,Supported Systems/Models:,x64 (64-bit)
Marvel Spider-Man 2,Windows,Minimum RAM Required:,16 GB
Marvel Spider-Man 2,Windows,Media Type:,Download
Marvel Spider-Man 2,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 16 series)
Marvel Spider-Man 2,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 20 series)
Marvel Spider-Man 2,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 30 series)
Marvel Spider-Man 2,Windows,Color Depth:,HDR (High Dynamic Range)
Marvel Spider-Man 2,Windows,Input Devices Supported/Optional:,Gamepad
Marvel Spider-Man 2,Windows,Input Devices Supported/Optional:,Keyboard
Marvel Spider-Man 2,Windows,Input Devices Supported/Optional:,Mouse
Marvel Spider-Man 2,Windows,Gamepads Supported:,DualShock 4
Marvel Spider-Man 2,Windows,Gamepads Supported:,DualSense Controller
Marvel Spider-Man 2,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Marvel Spider-Man 2,Windows,Additional Hardware Required:,3D Accelerator
Marvel Spider-Man 2,Windows,Number of Offline Players:,1 Player
Marvel Spider-Man 2,Windows,Steam:,Achievements
Marvel Spider-Man 2,Windows,Steam:,Cloud
Marvel Spider-Man 2,Windows,Save Game Methods:,Internal Storage
Marvel Spider-Man 2,Windows,Save Game Methods:,Cloud (Online)
Dave the Diver,Macintosh,Business Model:,Commercial
Dave the Diver,Macintosh,Minimum OS Class Required:,macOS 10.15 (Catalina)
Dave the Diver,Macintosh,Supported Systems/Models:,x64 (64-bit)
Dave the Diver,Macintosh,Minimum RAM Required:,8 GB
Dave the Diver,Macintosh,Media Type:,Download
Dave the Diver,Macintosh,Input Devices Supported/Optional:,Gamepad
Dave the Diver,Macintosh,Input Devices Supported/Optional:,Keyboard
Dave the Diver,Macintosh,Input Devices Supported/Optional:,Mouse
Dave the Diver,Macintosh,Number of Offline Players:,1 Player
Dave the Diver,Macintosh,Steam:,Achievements
Dave the Diver,Macintosh,Steam:,Cloud
Dave the Diver,Macintosh,Save Game Methods:,Internal Storage
Dave the Diver,Macintosh,Save Game Methods:,Cloud (Online)
Dave the Diver,Windows,Business Model:,Commercial
Dave the Diver,Windows,Minimum OS Class Required:,Windows 7
Dave the Diver,Windows,Supported Systems/Models:,x64 (64-bit)
Dave the Diver,Windows,Minimum RAM Required:,8 GB
Dave the Diver,Windows,Minimum DirectX Version Required:,DirectX 11
Dave the Diver,Windows,Media Type:,Download
Dave the Diver,Windows,Input Devices Supported/Optional:,Gamepad
Dave the Diver,Windows,Input Devices Supported/Optional:,Keyboard
Dave the Diver,Windows,Input Devices Supported/Optional:,Mouse
Dave the Diver,Windows,Number of Offline Players:,1 Player
Dave the Diver,Windows,Steam:,Achievements
Dave the Diver,Windows,Steam:,Cloud
Dave the Diver,Windows,Save Game Methods:,Internal Storage
Dave the Diver,Windows,Save Game Methods:,Cloud (Online)
Shin Megami Tensei V: Vengeance,Windows,Business Model:,Commercial
Shin Megami Tensei V: Vengeance,Windows,Minimum CPU Class Required:,Intel Core i5-2xxx
Shin Megami Tensei V: Vengeance,Windows,Minimum OS Class Required:,Windows 10
Shin Megami Tensei V: Vengeance,Windows,Minimum RAM Required:,6 GB
Shin Megami Tensei V: Vengeance,Windows,Minimum DirectX Version Required:,DirectX 12
Shin Megami Tensei V: Vengeance,Windows,Minimum Video Memory Required:,1 GB
Shin Megami Tensei V: Vengeance,Windows,Input Devices Supported/Optional:,Gamepad
Shin Megami Tensei V: Vengeance,Windows,Input Devices Supported/Optional:,Keyboard
Shin Megami Tensei V: Vengeance,Windows,Input Devices Supported/Optional:,Mouse
Shin Megami Tensei V: Vengeance,Windows,Gamepads Supported:,DualShock 4
Shin Megami Tensei V: Vengeance,Windows,Gamepads Supported:,DualSense Controller
Shin Megami Tensei V: Vengeance,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
