Repa Games,,https://cdn.mobygames.com/55b2a7e4-bc83-11ed-a23f-02420a000186.webp," on ",ames,
Rocketbox Studios GmbH,,https://cdn.mobygames.com/88abe7fc-ab6a-11ed-bd13-02420a00019c.webp,2004,2014,
Saturn Plus,"Saturn Plus specializes in computer games development. The company entered the Russian gaming market in 1998 and is known as a ""quest and adventure games developer."" The company specialized in the development of comic-parody graphic quests about the heroes of Soviet and Russian jokes.",https://cdn.mobygames.com/a1831866-bc79-11ed-bde2-02420a000179.webp,1998,2017,Russia
Scienart Media,,https://cdn.mobygames.com/2052c5ba-bc7f-11ed-bde2-02420a000179.webp,2012,2022,
Seamonkeys S.r.l.,,https://cdn.mobygames.com/4163e326-bc82-11ed-a23f-02420a000186.webp,2017,2024,
Signature Edition Games,,,2016,2020,
"Sounddogs.com, Inc.",,,2007,2021,
Sweet Baby Inc.,,https://cdn.mobygames.com/3cb72236-218e-11ee-aa0b-02420a000123.webp,2019,2025,
"Three Flip Studios, Inc.",,,2014,2020,
TopHouse Publishing,,,2023,2025,
"TransPerfect Global, Inc.",,https://cdn.mobygames.com/1c9e050e-1a99-11f0-b223-02420a000188.webp,2018,2025,
Triority Interactive Novels,,,2018,2025,
Ubisoft SARL,"Ubisoft opened its Casablanca studio (Morocco) in February 1998, headed by Stéphane Faureau and the team has been responsible for contributions to games such as Peter Jackson's King Kong: The Official Game of the Movie and Prince of Persia: The Two Thrones, as well as responsible for the production of titles for the Nintendo DS including Star Wars: Lethal Alliance and the two Rayman Raving Rabbids games. In 2007, the studio employs 50 team members. The company was closed on 13 June 2016.",,2000,2015,Morocco
VRIDGE Inc.,,,2001,2025,
Vaka Game Magazine,,,2016,2025,
Volmi Games Ltd.,,https://cdn.mobygames.com/6dbad076-d6be-11ef-b0c4-02420a00014c.webp,2016,2025,
WB Games New York,,https://cdn.mobygames.com/bcb67602-bc81-11ed-a23f-02420a000186.webp,2010,2024,
Wadjet Eye Games LLC,"Wadjet Eye Games is an independent software developer incorporated by Dave Gilbert on 17th October 2006. The first commercial game, The Shivah, was released in August 2006, followed by The Blackwell Legacy in December 2006 and Blackwell Unbound in September 2007. In February 2009 Emerald City Confidential was released, an adventure based on the The Wonderful Wizard of Oz universe of the novel by L. Frank Baum. While all other Wadjet Eye projects were previously completely independent, this title was made for PlayFirst, Inc. It had a larger development team and did not use the Adventure Game Studio engine.",https://cdn.mobygames.com/b5498fc0-bc78-11ed-bde2-02420a000179.webp,2006,2025,
"World Wrestling Entertainment, Inc.",,https://cdn.mobygames.com/9fff6716-ab6b-11ed-9e47-02420a00019f.webp,1989,2021,
XAX Entertainment Inc.,,,1996,2024,
Xsolla,,,,,
"Yoondesign Group, Inc.",,,2015,2024,
bontegames,,,2007,2024,
h8games LLC,,https://cdn.mobygames.com/da157428-bc81-11ed-a23f-02420a000186.webp,2016,2020,
minori,,,2003,2022,
otokonoko-soft,,,2011,2015,
qureate,,,2019,2025,
xeen Inc.,,https://cdn.mobygames.com/c4b0be0e-661f-11f0-94c4-02420a000113.webp,2007,2024,
171Dev,,,2016,2024,
Addictive Games Ltd,Addictive Games is a division of Prism Leisure Corporation Plc.,https://cdn.mobygames.com/cb1d7260-bc7a-11ed-bde2-02420a000179.webp,1982,1995,
Aicom Corporation,"Founded in 1990, absorbed into Sammy in 1992, later spun off again into Yumekobo.",,1988,1996,
Althi Inc.,"A small Japanese developer founded in 2000 by ex-Riverhillsoft employees. Started out by making mobile games. Currently owns the rights to the J.B. Harold, Tōdō Ryūnosuke Tantei Nikki and World Neverland series.",https://cdn.mobygames.com/96ce546e-bc81-11ed-a23f-02420a000186.webp,2003,2021,Japan
Anawiki Games,,https://cdn.mobygames.com/bac1bb98-bc79-11ed-bde2-02420a000179.webp,2006,2021,
Arkane Studios SASU,"Arkane Studios is a development studio based in Lyon, France and it is owned by ZeniMax Media Inc. It was founded on 1st October 1999 with an initial investment of 1,150,000 Francs ($180,000) with developers coming mainly from Electronic Arts and Atari. The company is currently headed by Raphaël Colantonio. In 2000 they shopped around a demo of the action RPG Arx Fatalis to secure a publisher. It was picked up by JoWooD Productions Software AG and the game was released in 2002, followed by a 2003 Xbox release, published by Dreamcatcher. In 2004, the company signed with Ubisoft to develop a title under the Might and Magic brand, powered by Valve's Source engine. Dark Messiah of Might & Magic was released in October 2006. In 2008 an updated Xbox 360 version was released as Dark Messiah: Might and Magic - Elements. In July 2006 Arkane Studios LLC was opened, a second office based in Austin, Texas (USA). In December 2006 the first-person shooter The Crossing was announced, but it was later put on hold. Between 2006 and 2007 the company worked on Return to Ravenholm for Valve, a game in the Half-Life series, but it was eventually cancelled. The team also contributed to the multiplayer development of Call of Duty: World at War (2008). In July 2009 2K Marin signed up Arkane to contribute design, animation and art to BioShock 2. In August 2010 the company was acquired by ZeniMax Media. On 7th July 2011 a new game was announced, the stealth-based assassination game Dishonored. It was released in October 2012.",https://cdn.mobygames.com/fa947f74-b634-11ef-9889-02420a000117.webp,2002,2024,France
Armor Project,"Armor Project is a company run by Yuji Horii. As creator of the Dragon Quest series of games, he has created Armor Project primarily for the development of Dragon Quest properties. Armor project currently has a exclusive production contract with Enix, now Square-Enix.",,1984,2024,
AsRec SAS,AsRec SAS was a French studio involved with voice recording. Following the acquisition by Keywords Studios on 28th July 2017 it was merged into Keywords Studios France SAS on 31st August 2018.,https://cdn.mobygames.com/bc774fb6-bc7e-11ed-bde2-02420a000179.webp,2013,2021,France
BANDAI NAMCO Entertainment Asia Pte. Ltd,,,2016,2024,
Beyond,"Beyond published computer games in the UK in the 80s, most notably Mike Singleton's early titles. The label was initially owned by EMAP, the publishing company behind titles such as Computer & Video Games. The company was sold to British Telecom and became part of Telecomsoft. Beyond also had two sub-labels - Monolith and Nexus - designed to publish arcade-style games, while Beyond was to concentrate on adventure and strategy.",https://cdn.mobygames.com/07c2b0ba-ab6c-11ed-8bb9-02420a000197.webp,1983,1986,United Kingdom
Bohemia Interactive Slovakia,"Cauldron was founded in 1996 by David Durčák, Marian Ferko, Maroš Stano and Peter Rjapoš, and it resided in Bratislava, the capital of the Slovak Republic. The development studio operated with two teams. The company was acquired by Bohemia Interactive in 2013 and renamed to Bohemia Interactive Slovakia. By early 2020, the company ceased operations. On 6 February 2020, THQ Nordic announced the acquisition of the studio's staff and the formation of Nine Rocks Games.",https://cdn.mobygames.com/f910eb12-bc74-11ed-bde2-02420a000179.webp,1996,2019,Slovakia
Bossa Studios Ltd.,,https://cdn.mobygames.com/c1ee0d06-abe1-11ee-9581-02420a000158.webp,2013,2025,
BottleCube inc.,,,2003,2024,
Breda University of Applied Sciences,,https://cdn.mobygames.com/cf42a41c-0ecf-11ee-9c07-02420a000144.webp,2009,2025,
"CarX Technologies, LLC",,https://cdn.mobygames.com/5e531834-1a4d-11ee-ac39-02420a000163.webp,2014,2022,
Cherry Pop Games,,https://cdn.mobygames.com/fb2ef084-ab6b-11ed-a218-02420a00019e.webp,2012,2019,
Codemasters Birmingham,"Codemasters Birmingham is a development studio of The Codemasters Software Company Limited and it is based in Birmingham, United Kingdom. It was first announced in 14th November 2008 when Codemasters reported to have acquired the Birmingham division of Swordfish Studios, a development studio that had been active since September 2002. The studio was initially led by Trevor Williams, former managing director of Swordfish Studios. In October 2009, it was confirmed he left the studio. Alex McLean took over, the former co-founder of Pivotal Games.",https://cdn.mobygames.com/3debad36-bc7e-11ed-bde2-02420a000179.webp,2010,2021,
Consult Software Ltd.,"Consult Computer Systems was formed in 1986 as a small 2 man team to develop IT solutions for local small businesses. The 2 members were Glenn Benson and David Kelly. This business plan wasn't working and another approach was needed so an idea was hatched to develop games. Whilst looking for a graphic artist they made their initial contact with Mike Singleton. Through this contact they were contracted to do some preliminary work on a new project called Dark Sceptre and then employed a graphic artist David Price. Mike Singleton was developing other ideas and put their name to Melbourne House and were given the contract to develop Throne Of Fire. For this job they employed Sinclair Spectrum programmers Jim Bagley, Dave Sharp and graphic artist Dave Wharton while Glenn Benson coded the CPC version. During the development of Throne of Fire, Consult were offered the contract to complete Dark Sceptre by Beyond. This was the real birth of Consult. They moved into offices and employed another programmer Chris Pink and another graphic artist. More Later..............",,1987,1991,
"Corecell Technology Co., Ltd.",,,2011,2020,
Crazy Labs Ltd.,Crazy Labs is a publishing label for casual games developed by TabTale.,https://cdn.mobygames.com/38148506-bc81-11ed-a23f-02420a000186.webp,2015,2024,
CuriousFactory Inc.,,https://cdn.mobygames.com/b2f0c5ca-85e6-11ef-9149-02420a00011f.webp,2009,2022,
DOMO Production,"DOMO is an internal development team of Softstar. The group was formed by Cai Minghong in 1986, before Softstar was founded, but began working on games after officially becoming part of the company. The team included prominent designers such as Bao Hongxiu, Alan Kuo, Shin Ruei Wu, and others. They are best known for developing the Xuanyuan Jian games.",,1989,2023,
DQ Entertainment Ltd,"DQ Entertainment Ltd is an Indian studio with divisions devoted to animation, games and other new media. DQ is short for Data Quest. In games, the studio contributed to the 2008 DS title Zubo and the first season of the 2007-2008 Sam & Max games.",,2007,2012,India
Dire Wolf Digital LLC,"Dire Wolf Digital is a game development studio based in Denver, Colorado (USA). The company was founded by Scott Martins (President), previously founder of Worlds Apart Productions, and studio head of Sony Online Entertainment Denver after Worlds Apart was acquired by Sony. The formation was announced on 13th July 2010. Other initial employees are Paul Dennen (Creative Director), Kieran Yanner (Art Director), Ryan Anderson (Technical Lead), and Bruce Mitchener (Server Architect).",https://cdn.mobygames.com/37aba8dc-bc82-11ed-a23f-02420a000186.webp,2016,2025,United States
"Dragami Games, Ltd",,https://cdn.mobygames.com/862bd61e-82f9-11ef-98b8-02420a00011f.webp,2022,2025,
DreamBig Games,,,2019,2025,
Eden Games S.A.S.,"Eden Games is a game development studio. It was originally owned by Atari and based in Lyon, France. The company was founded on 4 January 1998 as Eden Studios by Stéphane Baudet, Frédéric Jay and David Nadal. All three of them previously worked together at Infogrames as a part of the internal Eden development group. By forming the company, Eden became independent. The studio initially signed contracts with Infogrames for two V-Rally games, but asserted its independence by signing a publishing agreement with Electronic Arts in 1999. In May 2002, the company was sold to Infogrames (that later became Atari), which already held 19.8% of the company's shares. In September 2003, the name was changed to Eden Games S.A.S. Most recently, the studio is known for the Alone in the Dark reboot (2008) and the Test Drive Unlimited series. In May 2011, it became known the team of 80 people faced redundancies of over 50 jobs. Eden felt it was a victim of mismanagement by Atari and decided to go on strike to negotiate on the redundancy plan, get fair compensation, and be involved with the future of the studio after the restructuring. The studio was closed on 1 March 2013, but reopened on 31 October 2013. In 2011, a number of developers left to found the studio Blossom Minds. Eden Games, long under Atari’s ownership, was placed into judicial liquidation on 29 January 2013, effectively shuttering the studio. Despite a promise by Atari earlier in 2012 that the studio ""had not closed"", the liquidation marked its end as part of Atari. However, the studio rose again: on 31 October 2013, former employees relaunched Eden Games as an independent development operation, no longer associated with Atari. This revival was made possible thanks to funding by investment firms ID Invest and Monster Capital  Under its new independent structure, Eden Games shifted its focus primarily to racing games for mobile platforms and later for consoles. Its first post-relaunch release was GT Spirit on Apple TV in December 2015. They then created the Gear.Club franchise, developed with support from publishers like Microids and Apple, and in partnership with Codemasters and Electronic Arts on F1®. The success of Gear.Club Unlimited on Nintendo Switch led to an expanded partnership to bring Gear.Club Unlimited 2 to next-gen consoles (Xbox Series X, PlayStation 5), announced for Q4 2021. From 2017 to 2021, Eden Games operated as a subsidiary of Engine Gaming & Media (also known as Engine Media). During this time, they continued to build their racing portfolio, including titles like Gear.Club Unlimited 2 and Gear.Club: Stradale. In April 2022, Engine Gaming & Media sold its interest in Eden Games to Animoca Brands for approximately USD 15.3 million (~USD 16 million). Animoca, a Hong Kong-based leader in blockchain-based entertainment and metaverse gaming, acquired Eden to bolster its REVV Motorsport ecosystem and develop new Web3/blockchain-based racing games featuring NFTs and play-to-earn mechanics. Animoca’s CEO Yat Siu noted that Eden’s 25 years of racing game expertise would bring significant value to its metaverse ambitions. Eden Games remains active and is still based in Lyon, France, now as part of Animoca Brands. The studio continues to work on racing games across mobile, PC, and console platforms, and is involved in blockchain/metaverse game development under Animoca's umbrella. The studio has also developed several racing titles for Microids. The company is led by two original founders, David Nadal and Jean-Yves Geffroy.",https://cdn.mobygames.com/3de4130c-8e84-11f0-be73-02420a0001d7.webp,1997,2025,France
Elements Garden,,https://cdn.mobygames.com/a5834ef6-ab6a-11ed-a13c-02420a00019f.webp,2005,2020,
Ensemble Studios Corporation,"Ensemble Studios was a game development studio based in Dallas, Texas (USA). It was established in 1995 by Tony Goodman, John Boog-Scott and Rick Goodman. Previously Tony Goodman had founded the information technology company Ensemble Corporation in 1991 together with John Boog-Scott, John Calhoun, and Thad Chapman. Ensemble Corporation was acquired by USWeb Corporation in 1997, Ensemble Studios was acquired by Microsoft in 2001. Ensemble Studios is most famous for having established the Age of Empires series of strategy games, which had seen installments for over ten years (1997-2007) under Ensemble's direction. In September 2008, it was confirmed Microsoft would shut down the studio following the release of Halo Wars in late February 2009, as a fiscally-rooted decision. In a leaked internal email from March 2021, Phil Spencer stated it was due to the studio ""losing its passion"". The closure of Ensemble led to the formation of many new development studios by former employees.  Tony Goodman, along with a number of veteran developers, announced in February 2009 to have founded the studio Robot Entertainment. A second team of about 35 developers announced to have founded Bonfire Studios (now Zynga Dallas) in the same month, headed by David Rippy. Dusty Monk established Windstorm Studios. The brothers Paul Bettner and David Bettner founded Newtoy, Inc. (now Zynga With Friends). The brothers Tommy Bean and Michael Bean established Pixelocity Software (after briefly working at Robot Entertainment) Jeff Ruediger co-founded the mobile game development studio Fuzzycube Software in March 2009. Graeme Devine established GRL Games in 2010.",https://cdn.mobygames.com/983c202e-ab6a-11ed-ba04-02420a00019f.webp,1997,2025,United States
EroBits,,,2024,2025,
Esoteric Software LLC,,,2019,2025,
FireFlower Games,,https://cdn.mobygames.com/a493ec6e-bc7f-11ed-bde2-02420a000179.webp,2011,2024,
French-Bread,,https://cdn.mobygames.com/5bdd315a-53ce-11ef-970d-02420a000189.webp,1998,2024,
GameVision Studio,,https://cdn.mobygames.com/1bdc3750-9cee-11ee-804f-02420a0001c9.webp,2008,2023,
Games Quality - Stefan Wegener e.K.,,https://cdn.mobygames.com/2131aa1a-bc7e-11ed-bde2-02420a000179.webp,2009,2023,
Gamesforgames,,,2020,2025,
Grove Street Games,,https://cdn.mobygames.com/d3f6057c-bcf8-11ed-96bc-02420a000191.webp,2009,2023,
Halo Studios,"Halo Studios, initially 343 Industries, is a game development studio based in Kirkland, Washington (USA). It was created as a subsidiary to Microsoft Game Studios in 2007 to handle the further development of the Halo franchise after Bungie became an independent company once again. The company's original name was a reference to 343 Guilty Spark, an AI in the Halo universe. 343's first project was Halo: Waypoint, launched in 2009 as an application for post-Halo: Reach games. It provides player statistics, updates and browsing enhancements. The next project that 343 worked on was Halo: Combat Evolved - Anniversary, an enhanced remake of the original Halo: Combat Evolved. In 2011, it was announced that 343 would be not only developing Halo 4, but also two further titles, which are said to make up The Reclaimer Trilogy, and would serve as a sequel trilogy to the first three Halo games. These would eventually become Halo 5: Guardians (2015) and Halo: Infinite (2021). The company would also handle the remastered versions of prior games ported to PC and newer Xbox consoles - Halo Wars: Definitive Edition and Halo: The Master Chief Collection. On 6 October 2024, the company was renamed to Halo Studios, despite already having a Halo reference in their original name, as part of a company restructure. On the same day, they unveiled their Project Foundry development testbed which uses Unreal Engine 5.",https://cdn.mobygames.com/8a6de8f6-84d5-11ef-8efe-02420a000120.webp,2011,2026,United States
"Hardsuit Labs, Inc.",,https://cdn.mobygames.com/fb454df4-f6a8-11ef-9cca-02420a0001b2.webp,2015,2025,
Housemarque Ltd.,"The two founding members of the two Finnish game companies Bloodhouse Ltd. and Terramarque Ltd. established Housemarque Ltd. in early 1995. Both companies had developed games for the Amiga previously. As PC game markets really started to emerge after the collapse of Amiga manufacturer Commodore in 1994, Housemarque was established in order to take advantage of the growing PC game markets. The company is headquartered in Helsinki, Finland. The studio started with the development of 3 PC CD-ROM titles: Super Stardust (1996), Alien Incident (1996) and The Reap (1997) from 1995 to the end of the fiscal year 1999. Although none of the games were commercial hits, they all received good reviews among the game press. Internationally distributed computer games were not the only products the company was doing. Other activities include the development of an on-line world called Con Quest, consulting for the Finnish National Lottery Company (Veikkaus) and small advertainment games. In early 1999 Housemarque signed a contract with Infogrames to develop Supreme Snowboarding (known as Boarder Zone in the US) for PC CD-ROM. Sights were set for the Christmas release. As the game had been in development well before signing a contract with Infogrames, their snowboarding game had already gained some reputation being one of the most visually stunning games around. For instance, 3DFX showed the game at their stand at E3 1998 in Atlanta. Supreme Snowboarding was also one of the few games presented at the official launch event of Pentium III processors in February 1999. Intel presented the game at the Game Developers Conference in March. After releasing TransWorld Snowboarding for the Xbox in 2002 as the sequel to Supreme Snowboarding the company released the snowboarding game Flo Boarding for Nokia's N-Gage in 2003, and started development on the internal technology for a PS2 title. In 2004 the karaoke game Staraoke was released for the PC. The following years more mobile games were released: The Chronicles of Narnia 3D (2005) for J2ME and BREW, and Gizmondo Motocross 2005 (2005) for Gizmondo. In 2007 they released Super Stardust HD as a downloadable game for the PlayStation 3, continuing its early series. Since then the company has mostly been focused on downloadable games for the Xbox 360 and PS3, such as Golf: Tee It Up! (2008), Super Stardust Portable (2008) for the PSP, Dead Nation (2010) and Outland (2011). In 2011 the studio made its first iOS game Furmins and three Angry Birds games were ported to the PS3 and Xbox 360 as Angry Birds Trilogy (2012). In 2014 Resogun was a launch game for the PlayStation 4 as a spiritual successor to the Super Stardust games. In March 2014 the 2010 title Dead Nation was released as an enhanced version for the PS4 as Dead Nation: Apocalypse Edition. Despite development for a wide range of platforms, the studio has always had close ties with the PlayStation console platform since the PS3 with exclusive titles such as Super Stardust HD (2007), Dead Nation (2010), Resogun (2013), Alienation (2016), Matterfall (2017) and Returnal (2021). On 29th June 2021 Sony announced the studio's acquisition as a first party developer part of the PlayStation Studios family.",https://cdn.mobygames.com/889c6b32-cb0f-11ed-8af0-02420a0001ab.webp,1996,2021,Finland
HugePixel,,,2018,2024,
"Human Code, Inc.","Human Code, Inc. was a development studio founded in 1993. In 2000 the company was acquired by Sapient and a large part of the team then became part of Sapient Interactive.",https://cdn.mobygames.com/5d9e6f1a-bc74-11ed-bde2-02420a000179.webp,1995,2001,
Hybrid Touch Games Limited,,,2016,2020,
Hydrogen Whiskey Studios,,https://cdn.mobygames.com/e525007e-bc7a-11ed-bde2-02420a000179.webp,2004,2017,
"ILCA, Inc.",,https://cdn.mobygames.com/a9695050-bc82-11ed-a23f-02420a000186.webp,2012,2024,
"Indie Game Bundle, LLC",,,2013,2016,
InertiaSoft Ltd.,"Inertia Software (InertiaSoft Ltd) is an independent software development company founded in 2000. The company is based in near the city of Ely in the United Kingdom, and primarily develops games for the PC.",https://cdn.mobygames.com/7f4a4a18-ab6b-11ed-ab77-02420a000198.webp,2003,2020,
InstaLOD GmbH,"InstaLOD produces technology to automate workflows for 3D productions such as polygon optimization, remeshing, UV unwrapping, material merging, CAD to 3D conversions, baking and more. InstaLOD is part of the Abstract Group of companies.",,2018,2024,
KUNOS Simulazioni S.r.l.,,https://cdn.mobygames.com/8a6fd0d4-6a7c-11f0-9c3f-02420a000197.webp,2006,2025,
Keywords Studios India Pvt. Ltd.,,https://cdn.mobygames.com/fec91d90-ec39-11ee-b274-02420a00019d.webp,2012,2024,
Keywords do Brasil Localização Ltda.,,,2017,2025,
Konnichiwa Games,,,2019,2020,
"Kyos Co., Ltd.",,https://cdn.mobygames.com/f4dec3f6-16fc-11ee-9e67-02420a000160.webp,2013,2023,
Ladyluck Digital Media Inc.,"Ladyluck Digital Media is located in Makati City, The Philippines. The company published and developed entire games for several years. Currently LadyLuck is mostly involved in creating game assets for other development companies.",https://cdn.mobygames.com/cc5ad8ea-bc78-11ed-bde2-02420a000179.webp,2006,2014,Philippines
"Left Field Productions, Inc.","Left Field Productions was an American development company founded on Jan 5, 1994 by Mike Lamb, Jeff Godfrey, and John Brandwood. The company owned the Impulse Games trademark.",https://cdn.mobygames.com/f5bbe214-bc74-11ed-bde2-02420a000179.webp,1995,2011,United States
"Mad Dog Games, LLC",,,2017,2021,
Marc Graue Voice Over Recording Studios,,https://cdn.mobygames.com/7a7c6c32-bc82-11ed-a23f-02420a000186.webp,1997,2023,
Mechanic Arms,,https://cdn.mobygames.com/5ee7e40a-ab6c-11ed-ba50-02420a000199.webp,1997,2022,
Mercury Steam Entertainment S.L.,"Mercury Steam Entertainment S.L. is a game development studio based in San Sebastián de los Reyes, Madrid, Spain. It was founded by former members of Rebel Act Studios, and the team who established the company consisted of Raúl Rubio-Munárriz, Alberto Sendín, Carlos Rodríguez, Darío Halle, Emilio Gutiérrez, Enric Álvarez, Ignacio Navas, Mercé Salichs, Pablo Rubio and Rafael Jiménez The company debuted with American McGee presents SCRAPLAND. On 22nd December 2020 Nordisk Games announced the acquisition of a 40% stake in the company.",https://cdn.mobygames.com/a5fd8a30-bc78-11ed-bde2-02420a000179.webp,2004,2025,Spain
"Monster Games, Inc.",,https://cdn.mobygames.com/c629634c-bc78-11ed-bde2-02420a000179.webp,1998,2025,
"Mutan, Inc.",,,2008,2025,
New Blood Interactive,"New Blood Interactive is a publishing company founded in 2014 by Aaron Alexander, Kreyg DeZago and Dave Oshry. The company specializes in retro-styled ""boomer"" shooters.",https://cdn.mobygames.com/8a6c08a0-bc82-11ed-a23f-02420a000186.webp,2015,2024,
"Nexton Co., Ltd.",,,1995,2020,
PIPE studio,PIPE studio is a combined Russian/Ukrainian game development company.,https://cdn.mobygames.com/e1172f3e-bc75-11ed-bde2-02420a000179.webp,2003,2025,
Pastagames SARL,,https://cdn.mobygames.com/c371ee48-bc7e-11ed-bde2-02420a000179.webp,2004,2023,
"People Can Fly Chicago, LLC","Phosphor Games is a game development studio based in Chicago (USA). It was founded during 2009 by Chip Sineni. He previously worked at Midway Chicago along with many of the other Phosphor team members. When Midway was put up for sale in 2009 and Warner Bros. bought the Chicago studio, it was only really interested in continuing the Mortal Kombat franchise and everyone else not involved with that project was laid off. The team Sineni was involved with had been working on Hero since 2006, an open-world superhero game. They did a two-week crunch when rumours about Midway being up for sale were started to try and get a publisher interested, but eventually everything was put up for sale, including that IP. The Phosphor Games studio only had a physical office about a year after the lay-offs, but it still included many of the original Hero members. The project resurfaced at Phosphor as Project Awakened, but everything had to be redone from scratch as the IP and work could not be transferred. The studio's first post on its website was on 7th November 2009 and work on the title was announced in January 2011. Before that the studio had already done contract work for Kinect Adventures! (2010), Bulletstorm (2011) and Gears of War 3 (2011). Between 2011 and 2012 the studio released two mobile games: The Dark Meadow (2011) and Horn (2012). Both have a high production value and rely on the UnrealEngine3 3D engine for visuals.",https://cdn.mobygames.com/7f629086-b2d2-11ee-9e62-02420a000161.webp,2010,2021,United States
QBIST Inc.,,,2004,2023,
Reality Pump Sp. z o.o.,"Reality Pump Sp. z o.o. is a game development company located in Krakow, Poland. It was established in 2001 as a continuation of TopWare Programmy following the acquisition of a 51% stake in the company by ZUXXEZ Entertainment AG after the bankruptcy of TopWare CD-Service in February 2001. Next to Reality Pump, a part of TopWare Programmy was split off as Toontraxx. The roots of the company go back to the Polish development team MDF in the 1990s.  Initially continuing TopWare Programmy's success in the TopWare Earth series with Earth 2160 in 2005, the company is now best known for the Two Worlds RPG series.",https://cdn.mobygames.com/0867e664-bc7b-11ed-bde2-02420a000179.webp,2001,2019,Poland
Riot,"Development team at Telenet Japan, successor of the earlier Reno team. In 1993 Riot was folded back into its mother company.",https://cdn.mobygames.com/38864014-ab6b-11ed-ba50-02420a000199.webp,1991,1993,Japan
Rockstar New England,"Headquartered in Andover, Massachusetts, the company was founded in 1999 as Mad Doc Software by Dr. Ian Lane Davis, an AI and gaming expert who began his career at Activision. In 2000, it was joined by part of the staff of the closed Looking Glass Studios. Since its inception, the company has completed Star Trek: Armada II, Jane's Combat Simulations: Attack Squadron, every Empire Earth title since The Art of Conquest and Dungeon Siege: Legends of Aranna, while also developing the Surround Light’ API for Boston-based Color Kinetics, a leader in high-tech full-spectrum lighting. In March 2008, they completed their reworking of Bully for the Xbox 360 as Bully: Scholarship Edition for Rockstar. In April of that year, the company was acquired by Rockstar Games and renamed Rockstar New England.",https://cdn.mobygames.com/a73bf246-bc79-11ed-bde2-02420a000179.webp,2000,2018,United States
SIE Bend Studio,"Bend Studio is an in-house Sony development studio located in Bend, Oregon. The original company was founded as Blank, Berlyn and Co in 1993 by Marc Blank (one of the authors of the original mainframe Zork in 1977) and Michael Berlyn, and then soon renamed to Eidetic. They first published productivity software, crossword puzzles and other word games for the Apple Newton, until they turned to Playstation titles in 1999 with Syphon Filter. In 2000, Eidetic became part of Sony and gained the informal name Sony Bend. Shortly thereafter the company was officially named Bend Studio. In 2005 it became part of the SCE Worldwide Studios group.",https://cdn.mobygames.com/409e85f6-a8c5-11ee-ac10-02420a000156.webp,1993,2025,United States
"Sanrio Co., Ltd.",,https://cdn.mobygames.com/c2162662-bc7f-11ed-bde2-02420a000179.webp,1990,2025,
"Saurus Co., Ltd.",,https://cdn.mobygames.com/9022ca10-bc7b-11ed-bde2-02420a000179.webp,1994,2008,
"Schell Games, LLC","Schell Games is a full-service game design and development company, specializing in creating innovative interactive and transformational experiences. With its headquarters in Pittsburgh, Pennsylvania, Schell Games was founded in 2002 by one of the world's top game designers and renowned author, Jesse Schell, and is made up of highly talented artists, programmers, producers, and game designers. Schell Games focuses on creating memorable experiences through online, mobile, and social games, interactive theme park attractions, console and handheld games, internet-enabled toys, and virtual worlds.",https://cdn.mobygames.com/53e3ec80-ab6b-11ed-87ec-02420a00019c.webp,2005,2025,United States
Secret Mode Ltd.,,https://cdn.mobygames.com/cc1ed7d6-bc83-11ed-a23f-02420a000186.webp,2021,2025,
"Skylark Sound Studios, Inc.",,https://cdn.mobygames.com/4b352270-ce60-11ee-9403-02420a000138.webp,2007,2024,
SmileBoom Co.Ltd.,,,2010,2024,
Sonic-Alpha,,https://cdn.mobygames.com/4bb144fe-bc82-11ed-a23f-02420a000186.webp,2018,2022,
StarSystemStudios,,,2016,2020,
Synty Studios Ltd.,,,2018,2025,
THQ Nordic Inc.,,,2014,2024,
TheBigO Games,,,2024,2025,
Usanik Std,,,2017,2020,
Vertigo Studios Amsterdam B.V.,"Vertigo Studios Amsterdam is a Dutch game development company located in Amsterdam, The Netherlands. It was founded in 2005 as Woedend! Games and changed its name to W!Games in 2007. It was established by Bas van Berkestijn with the help of Jan-Pieter van Seventer, Mike van der Voort, Marcel du Long and Harm van Dinter. In the fall of 2010 the company merged with game development studio Karami Games (lead by founders of Guerrilla Games) to become Vanguard. The company's first project was the Windows and Wii game My Horse & Me (2007). This was followed by Greed Corp. in 2010 and Gatling Gears in 2011. Both games are set in the Mistbound universe.",https://cdn.mobygames.com/fa113dd2-bc83-11ed-a23f-02420a000186.webp,2007,2024,Netherlands
Vingt et un Systems Corporation,,https://cdn.mobygames.com/7a5976a4-ab6c-11ed-8d2b-02420a00019e.webp,1997,2023,
Wamsoft Ltd.,,,2011,2024,
Warashi Inc.,"Warashi Inc. (株式会社 童) was established in August 1995 by Noriyuki Takasaki and a group of other former Athena staff. Their first title was the 1996 arcade shooter Shienryu, a spiritual successor to Athena's 1993 release Daioh. Though they mostly produced mahjong games and mobile software, they also made the occasional shooter, such as the 2006 release Triggerheart Exelica, which has been ported to the Dreamcast, Xbox 360, and PlayStation 2 since its original arcade release. The company's website has been inactive since 2011, and the current status of the company is unknown. Recom was started by former staff in 2007.",https://cdn.mobygames.com/9a7bfb80-bc7b-11ed-bde2-02420a000179.webp,1996,2009,
Wolverine Studios,Wolverine Studios is a game development company founded in May 2006 by Gary Gorski.,https://cdn.mobygames.com/32dca8e6-bc74-11ed-bde2-02420a000179.webp,2014,2021,
